id,text,aspect,category,polarity,from,to
278,"i was surprised to find that not only could this dvd player play mpeg2 format which allowed me to stack 2 movies on a dvd , but it also was able to play vob files which i created with smart ripper .",vob files,general,positive,153,162
279,"overall , i highly recommend this phone .",phone,general,positive,34,39
280,"the zx boasts superior sound quality than the ipod , however it compromises a bit of the unit 's size in doing so .",size,general,negative,97,101
281,"the keypad is a decent size , but the power on/off key is small and difficult to press .",power on/off key,general,negative,38,54
282,"the manual is easy to understand , and it is mostly idiot proof .",manual,general,positive,4,10
283,"when i hooked it up it only produced sound - a cd played fine , but with a dvd i only got the audio - no picture !",picture,general,negative,105,112
284,"this is an excellent player , especially for the price , with features that are comparable to and even excel the ipod .",player,general,positive,21,27
285,what makes the focus-lock lag time something i can live with is the extreme depth of field obtainable with these point and shoot digicams at f8 .,depth,general,positive,76,81
286,"the two limitations i knew i would have to deal with are the very long lag time before it focus-locks ( even in bright light ) , and the unsatisfactory light quality of the built-in flash .",lag time,general,negative,71,79
287,"this phone has many other features , ir , ; just to name one , the features above i view as the most beneficial .",phone,general,positive,5,10
288,the volume .,volume,general,negative,4,10
289,it will read and play all cd audio disc .,cd audio disc,general,positive,26,39
290,on 2 dvds so far it refuses to play certain episodes with no problems on the others on the dvd .,dvds,general,negative,5,9
291,"creative zen feedback suffers from construction quality , poor product support , difficulty of using the scroll wheel and reasonably consistent feedback about problems with the headphone jack .",scroll wheel,general,negative,105,117
292,"it 's easy for beginners to use , but has features that more serious photographers will love , so it 's an excellent camera to grow into .",use,general,positive,28,31
293,"simple click buttons , back buttons volume and display are very easy to read , access and use .",back buttons volume,general,positive,23,42
294,"one other issue is that the headphone jack is unique to nokia , so standard headphones will not work .",headphone jack,general,negative,28,42
295,"for instance , i made several back-ups of my dvd movies using dvd-r ( w ) and + r ( w ) and it plays the dvds .",dvds,general,positive,105,109
296,the remote is a little hard to understand .,understand,general,negative,31,41
297,"great phone , i 'd buy another .",phone,general,positive,6,11
298,the movie mode is also working great .,movie mode,general,positive,4,14
299,"some of the higher pitched rings are very easy to hear , but not easy to listen to .",hear,general,positive,50,54
300,"great camera , and for the price you can 't beat it .",camera,general,positive,6,12
301,"as often mentioned , the scroll tab is average , however , not difficult to use or horrible .",use,general,positive,76,79
302,"lots of sound options , has an equalizer almost like winamp with the options .",sound options,general,positive,8,21
303,"the nomad is not ugly , it is not that big , it comfortably fits in my pocket , or heavy , and the controls are not hard to get used to .",nomad,general,positive,4,9
304,what really made this a mediocre mp3 player for me was the software .,software,general,negative,59,67
305,no matter the format .,format,general,positive,14,20
306,amazon is awaesome !,amazon,general,positive,0,6
307,this phone has a very cool and useful feature -- the speakerphone .,speakerphone,general,positive,53,65
308,and amazon.com has it for such a great price -- how can you go wrong ?,price,general,positive,39,44
