id,text,aspect,category,polarity,from,to
188,"as for restaurants, they are excellent in terms of quantity and variety of foods and staff service in the restaurant.",food,hotel,positive,75,79
189,great value for money and full service,service,hotel,positive,31,38
190,"great hotel everything was excellent treatment, rooms and breakfast and the price was suitable for the site and was well received and meet the requests quickly and also i liked the cleanliness of the hotel and its location because it is easy to access.",rooms,hotel,positive,48,53
191,"part of the sea it is a very wonderful atmosphere with a direct view of the sea and the small river, so the water was front and back. the service is good, but the food is acceptable and not excellent. they have a wonderful meeting room with a direct view of the sea, all of it is glass, to see the sea during the meeting.",food,hotel,neutral,163,167
192,"oh, my god, the room's fine, only six of them are in the hotel, and there's as much sunbeds as you like.",room,hotel,neutral,16,20
193,"but the rooms are very audible, so if your neighbor has a cell phone that rings or when they speak you can hear them – and they vacuum at 9 a.m., which is not a good combination.",rooms,hotel,negative,8,13
194,charming beautiful hotel..... amazing location..... you feel at home right amid this warm and charming decoration......,hotel,hotel,positive,19,24
195,"the hotel's standard room is fairly clean, with a view over the kaaba, the hotel's entrance is good from the back and not directly on the haram.",room,hotel,neutral,21,25
196,smoking smells like cigarettes from non-smoking rooms. breakfast was frustrating. most businessmen stay there but towels are not suitable for adults.,rooms,hotel,negative,48,53
197,"we waited in the morning to change the hotel, the ruins are not beautiful, the furniture is very old, and the equipment in the room is also old.",furniture,hotel,negative,79,88
198,"excellent choice i enjoyed my stay here at the family hotel even though it was a short business trip. the hotel was new and had a distinctive style, the rooms were spacious and the bathroom was comfortable and the staff was professional, fast and smiling. i recommend it to business travelers, but it is more fun to spend the weekend close to the main places of the city.",hotel,hotel,positive,54,59
199,"bad reception, bad late services, and we sat for four hours to get in and not provide vehicles for people with special needs.",service,hotel,negative,24,31
200,excellent location overlooking the sea close to the city and shopping places a wonderful hotel and beautiful in terms of architecture and geometric and architectural charming and attractive,hotel,hotel,positive,89,94
201,the hotel is beautiful and comfortable through my stay in salzburg has been chosen for this hotel or the beautiful motel is wonderful by what means the word calm colors...comfortable the size of the rooms is rather small but the quality of the place covered for it thank you for hospitality there is a supermarket adjacent to the hotel,rooms,hotel,negative,199,204
202,"the first night, they gave me a room without air conditioning, and when i ran into them, they threatened not to pay me in the air conditioning room right across the street.",room,hotel,neutral,32,36
203,nice hotel and excellent service. my wife and i spent two nights at the mercure ismailia and we really enjoyed the hotel stay as well as the lush greenery all over the place.,service,hotel,positive,25,32
204,"i stayed at the hotel several times, and i liked the consistency and continuity of the service and the continuous high quality of staff and employees alike.",employees,hotel,positive,140,149
205,"good place, bad location... nice hotel, nice people but bad location. better to stay in palermo soho, which has much more life than palermo hollywood. on my next trip to buenos aires i will stay in another barrio.... recoleta, san telmo is much nicer than palermo hotel.",location,hotel,negative,16,24
206,"as well as the presence of workers working in a project near the hotel, so there is no safety for families in this hotel advice for anyone who booked in this hotel to look for another alternative",hotel,hotel,negative,65,70
