id,text,aspect,category,polarity,from,to
307,These are the softest slippers ever .,slippers,Shoes#Quality,positive,22,30
308,"Loved the shoes , but sadly had to return them , as they were stamped 9N , but are actually a 9M , too wide for my narrow feet ...",they,Shoes#Size,negative,52,56
309,Not worth the money !,implicit,Clothing#General,negative,-1,-1
310,Fit like a glove !,implicit,Shoes#Size,positive,-1,-1
311,Fits as expected and look nice,implicit,Clothing#Looking,positive,-1,-1
312,It came 2 days after i ordered it which was much earlier than expected and a wonderful surprise .,implicit,Service#General,positive,-1,-1
313,Great comfort -- attractive ! !,implicit,Bottom#Quality,positive,-1,-1
314,They are n't as shimmery as the picture looks,They,Clothing#Looking,negative,0,4
315,An excellent value for the price !,price,Bottom#Prices,positive,27,32
316,They are very soft and I like how they 'transition ' .,they,Bottom#General,positive,0,4
317,The transition hole is also just right to fit ones foot through .,transition,Bottom#Size,positive,4,14
318,"Perfect fit , wore them to a class tonight - heel size is perfect , very comfortable , great quality , great dance shoes .",heel,Shoes#Size,positive,45,49
319,Based on the reviews I sized up to XL and they fit .,they,Bottom#Size,positive,42,46
320,so this is a much better investment .,implicit,Bottom#General,positive,-1,-1
321,Everything else about these tights is amazing .,tights,Bottom#General,positive,28,34
322,These were some nice comfortable boots that looked stylish with jeans or dress pants .,boots,Shoes#Looking,positive,33,38
323,Quality and comfort ! ! !,comfort,Top#Quality,positive,12,19
324,Keeps you warm and cuddly feeling too .,feeling,Clothing#Quality,positive,26,33
325,nice shirt but way to small .,shirt,Top#Size,negative,5,10
326,"The wide size fit weird so I 've kept the 9 M , which are a little big but so comfortable !",implicit,Shoes#Size,negative,-1,-1
327,They really look pretty on my feet .,They,Shoes#Looking,positive,0,4
328,The price on them was great and I would order from this seller and line again,seller,Service#General,positive,56,62
329,"We still have competition tights from 3 years ago , that no longer fit my daughter and they are still in good shape - some minor snags .",they,Bottom#Quality,positive,87,91
330,Very comfortable and stylish .,implicit,Clothing#Quality,positive,-1,-1
331,they will be excellent for dance practice .,they,Top#General,positive,0,4
332,They are a bit heavier than I would have thought but not uncomfortable .,They,Shoes#General,neutral,0,4
333,Love the color and shimmer !,color,Clothing#Looking,positive,9,14
334,This allows my daughter to pull her foot out and wear sanders in the summer without having to take off the tights .,tights,Bottom#General,positive,107,113
335,"I love the shoes , it 's just that I should have ordered an 8W .",shoes,Shoes#General,positive,11,16
336,Excellent fit and look so cute .,implicit,Clothing#Size,positive,-1,-1
337,"I love the look of these tights , but the crotch area ripped within an hour of having them on .",tights,Bottom#Looking,positive,25,31
338,Fit perfect and a good buy for the money .,implicit,Shoes#Size,positive,-1,-1
339,Love the shimmery look of these tights .,tights,Clothing#Looking,positive,32,38
340,"They make your legs so shiny and sexy , and the tan color is so flattering .",tan,Bottom#pair,positive,48,51
341,"It is chambray , and is thin but durable .",implicit,Top#pair,positive,-1,-1
342,"The size is exactly to fit , it 's very thick & cozy !",size,Top#Size,positive,4,8
343,great product and hard to find in stores ... Thank you .,implicit,Service#General,positive,-1,-1
344,"Good value for the teen that needs them for dance , but tends to rip them all the time ; ) They hold up better than any other brand .",them,Clothing#General,positive,35,39
345,I got the largest size because of my height but they are still a little short .,they,Clothing#Size,negative,48,52
346,the shoes are comfortable and stable .,shoes,Shoes#Quality,positive,4,9
347,Good quality shoe .,shoe,Shoes#Quality,positive,13,17
348,"This is a Great pullover , it is nice and warm and fits great .",pullover,Top#Quality,positive,16,24
349,These are ones that I can wear all day .,implicit,Shoes#Quality,positive,-1,-1
350,They are very light weight and comfortable .,They,Shoes#Quality,positive,0,4
351,"I really enjoy my shoes , use them for Salsa and West Coast/East Coast swing .",shoes,Shoes#pair,positive,18,23
352,Package was a mess but needed for Halloween outfit .,Package,Service#General,negative,0,7
353,tried and true these tights fit true to size and they look beautiful with ballet costumes under the lights !,they,Bottom#Looking,positive,49,53
354,These are nice boots .,boots,Shoes#General,positive,15,20
355,Higher heels throw my back out and cause hip pain .,Higher,Shoes#Looking,negative,0,6
356,Fits well and it has a lot of quality in its construction and has neat style .,style,Clothing#Quality,positive,71,76
357,"The toast color is a bit coppery but I love them anyways : ) you look like you have Barbie legs , I would recommend sizing up ; according to the chart I would have been on the end of the A but I decided to get C since I would need them for a lot of flexibility and they work great !",them,Bottom#General,positive,44,48
358,"Loved the shoes , but sadly had to return them , as they were stamped 9N , but are actually a 9M , too wide for my narrow feet ...",them,Shoes#General,negative,42,46
359,Durable and fit as expected .,implicit,Clothing#Size,positive,-1,-1
360,"However , I decided to try this pair and was very pleased with the fit and the style .",style,Shoes#Looking,positive,79,84
361,The size said can all but I got a size large or bigger .,size,Clothing#Size,negative,4,8
362,She loves it .,implicit,Shoes#General,positive,-1,-1
363,"What can I say , it seems to fit well , and my wife looks great in them .",them,Clothing#Looking,positive,67,71
364,Very happy with my order and the products arrived as promised .,implicit,Service#General,negative,-1,-1
365,"The Camel color while looks a little like something my grandmother might wear , it works very well with neutral colors without having to get white sandals .",color,Shoes#Looking,negative,10,15
366,"They make your legs so shiny and sexy , and the tan color is so flattering .",They,Bottom#Looking,positive,0,4
367,This shirt looks good on my man I would recommend to others also the fit is perfect .,shirt,Top#General,positive,5,10
368,Love these instead of nylons .,implicit,Clothing#General,positive,-1,-1
369,"I though this was a comfortable shoe that 's why I bought it but it really stiff in the arches that every time I go walking in it my feet hurt but maybe i just have weak arches it 's kind of lose in the heels but maybe i bought it too wide , hopefully it gets comfortable after a while .",shoe,Shoes#Size,negative,32,36
370,The shorts will last .,shorts,Top#Quality,positive,4,10
371,Easier for me to make my turns .,implicit,Service#General,positive,-1,-1
372,Dancer and she loves them .,them,Bottom#General,positive,21,25
373,"They are really tough , too ; I imagine they are built to withstand a lot .",They,Bottom#Quality,positive,0,4
374,"She loves them , says they are much more comfortable than those she spent a great deal more on .",they,Shoes#Quality,positive,22,26
375,More like a sweatshirt than a thinner fashion hoodie .,implicit,Top#Looking,positive,-1,-1
376,"HOWEVER , it was EXTREMELY SMALL !",implicit,Bottom#Size,negative,-1,-1
377,Wouldn't hesitate to recommend to others .,implicit,Shoes#General,positive,-1,-1
378,I like them so much that I bought two more pairs - one in navy and another in black .,them,Shoes#General,positive,7,11
379,"Lastly , I did n't think the shirts were as soft as the description implies , once washed & dried w/ dryer sheet , then yes , nice & soft .",shirts,Top#General,positive,29,35
380,Comfortable to walk and stand for hours at a time .,implicit,Shoes#Quality,positive,-1,-1
381,I like them and have three pairs .,them,Shoes#General,positive,7,11
382,A little too small but they are ok,they,Clothing#General,neutral,23,27
383,great product very comfortable would buy them in another color again ... did n't hurt my feet just right and needed it for a theatre production.. easy on older feet,product,Shoes#Quality,positive,6,13
384,I love the material .,material,Bottom#Quality,positive,11,19
385,"I wish I had purchased them in leather because the synthetic material on top makes my foot sweat , but apart from that I am happy about the comfort and the look .",comfort,Shoes#Quality,positive,140,147
386,At this point I would strongly recommend these as a buy .,implicit,Shoes#General,positive,-1,-1
387,They are pretty and practical and more feminine than many sandals .,They,Shoes#Quality,positive,0,4
388,They are nice sturdy light colored tights .,tights,Bottom#Quality,positive,35,41
389,"I ordered a 9W , and they fit perfectly .",they,Shoes#Size,positive,21,25
390,I bought these shoes at a store a few years ago and loved how they fit and were so comfortable .,they,Shoes#Quality,positive,62,66
391,I love these Life Stride Sandals .,Sandals,Shoes#General,positive,25,32
392,"They are so comfortable -- and quiet , which is important for my job .",They,Shoes#Quality,positive,0,4
393,I 'm 5 ' 8 and bought a S/M.I thought it wouldn't fit over my thighs but it did and went all the way up the the waist.It was a bit snug around the waist but that can be solved with a bit of a diet .,waist.It,Bottom#Quality,negative,112,120
394,"This shoe is supposed to be white but it 's more of an off white , has a hint of yellow in it .",shoe,Shoes#Looking,negative,5,9
395,Love these for dancing !,implicit,Shoes#General,positive,-1,-1
396,"I have looked at these shoes for a year , and they are absolutely perfect .",shoes,Shoes#General,positive,23,28
397,they stretch out,they,Clothing#General,neutral,0,4
398,Lovely shoe .,shoe,Shoes#Looking,positive,7,11
